indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,tournament_score,score_sd,top derived_features,top original_features,training_times,best_iterations,last_3_mutation_try_actual_actions,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,feature_cost,model_name,target_transformer_name,from_brain,derived_from_brain,from_brain_count,derived_from_brain_count,booster,model_class_name,n_gpus,gpu_id,n_jobs,num_classes,num_class,labels,score_f_name,random_state,time_column,tgc,pred_gap,pred_periods,target,n_estimators,learning_rate,early_stopping_rounds,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,colsample_bytree,tree_method,grow_policy,max_depth,max_leaves,objective,eval_metric,early_stopping_threshold,monotonicity_constraints,silent,debug_verbose,seed,disable_gpus,lossguide,dummy,ensemble_level,train_shape,valid_shape,model_origin,subsample_freq,min_data_in_bin,min_child_samples,boosting_type,enable_early_stopping_rounds,epochs,add_wide,add_attention,layers,activation,batch_size,chunk_size,dropout,strategy,l1,l2,ort_loss,ort_loss_tau,normalize_type,best_learning_rate,task,experiment_id
8,30,7,2,8,0.4899343714336609,0.4899343714336609,0.036337057998222594,"[['3_Txt:tweet.6', 1.0], ['3_Txt:tweet.9', 0.8591107726097107], ['3_Txt:tweet.18', 0.819729208946228]]","[['tweet', 1.0]]",4.191953897476196,89,"[['prune', 'prune_1'], ['prune_by_features', 'prune_by_features_2'], ['add', 'add']]",6,100,6,6,100,63,63,LIGHTGBM,NoneType,False,True,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,0.55,hist,lossguide,0,32,multi:softprob,mlogloss,,False,True,,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,5.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
0,31,7,2,8,0.48145779643836334,0.48145779643836334,0.03290938551798187,"[['1_Txt:tweet.12', 1.0], ['1_Txt:tweet.7', 0.9903790950775146], ['1_Txt:tweet.5', 0.9823899269104004]]","[['tweet', 1.0]]",3.293555498123169,193,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2'], ['add_best', 'prune_1']]",5,100,3,4,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,0.4,0.45,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,3.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
1,31,7,2,8,0.48360919571243405,0.48360919571243405,0.03386895262533853,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.8471400141716003], ['1_Txt:tweet.12', 0.8421579599380493]]","[['tweet', 1.0]]",3.1268553733825684,102,"[['add_best', 'prune_by_features_1'], ['add_best', 'prune_3'], ['prune_by_features', 'prune_by_features_2']]",5,100,1,4,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
2,31,7,2,8,0.4889128908753864,0.4889128908753864,0.03582329480311188,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.77765291929245], ['1_Txt:tweet.20', 0.7035871744155884]]","[['tweet', 1.0]]",4.7913312911987305,86,"[['add_best', 'add_best'], ['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best']]",3,100,4,1,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.1,64,1.0,0.0,1,0.7,0.7,hist,lossguide,0,1024,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,RANDOM,10.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
5,31,7,2,8,0.4857327889471808,0.4857327889471808,0.03571936634019217,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.8632211089134216], ['1_Txt:tweet.3', 0.813041090965271]]","[['tweet', 1.0]]",5.23781943321228,104,"[['add', 'add'], ['add', 'add'], ['add_best', 'add_best']]",3,100,5,2,100,60,60,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.1,64,1.0,0.0,1,0.7,0.7,hist,lossguide,0,1024,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,RANDOM,5.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
0,32,7,2,8,0.4830078590587675,0.4830078590587675,0.03428031139072404,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.8350697755813599], ['1_Txt:tweet.12', 0.8037490248680115]]","[['tweet', 1.0]]",3.9721951484680176,74,"[['add_best', 'prune_by_features_1'], ['add_best', 'prune_3'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,4,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
3,32,7,2,8,0.5048713235514781,0.5048713235514781,0.034760638700906385,"[['1_Txt:tweet.8', 1.0], ['1_Txt:tweet.10', 0.9339370131492615], ['1_Txt:tweet.15', 0.9186114072799683]]","[['tweet', 1.0]]",4.878938913345337,26,"[['prune_by_features', 'prune_by_features_2'], ['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,4,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.0,0.0,256,1.0,0.0,1,0.8,0.35,hist,lossguide,0,64,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,5.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
5,32,7,2,8,0.5003653607794623,0.5003653607794623,0.034161721365873275,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.9989732503890991], ['1_Txt:tweet.1', 0.9934073090553284]]","[['tweet', 1.0]]",5.076293230056763,32,"[['add_best', 'add_best'], ['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb']]",3,100,3,1,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.1,0.0,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,512,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,RANDOM,1.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
6,32,7,2,8,0.502209389290515,0.502209389290515,0.03559625701188784,"[['1_Txt:tweet.8', 1.0], ['1_Txt:tweet.24', 0.8788856267929077], ['1_Txt:tweet.10', 0.869407594203949]]","[['tweet', 1.0]]",4.422793865203857,30,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2'], ['add_best', 'prune_2']]",5,100,1,6,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.5,0.0,128,1.0,0.0,1,0.9,0.4,hist,lossguide,0,512,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,20.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
1,33,7,2,8,0.4818145198074606,0.4818145198074606,0.03419059732922097,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.8671907186508179], ['1_Txt:tweet.7', 0.8590731620788574]]","[['tweet', 1.0]]",4.14383602142334,100,"[['perturb_xgb', 'perturb_xgb'], ['prune_by_features', 'prune_by_features_2'], ['add', 'add']]",5,100,2,4,100,51,51,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
3,33,7,2,8,0.5019994646365358,0.5019994646365358,0.03608738099863346,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.0', 0.9587679505348206], ['1_Txt:tweet.6', 0.9138031005859375]]","[['tweet', 1.0]]",3.8808624744415283,31,"[['add_best', 'add_best'], ['prune', 'prune_3'], ['perturb_xgb', 'perturb_xgb']]",3,100,1,3,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.5,0.1,64,1.0,0.0,1,0.7,0.7,hist,lossguide,0,1024,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,RANDOM,5.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
4,33,7,2,8,0.5200739404498993,0.5200739404498993,0.03345207043951649,"[['10_TEXTCNN_TE:tweet.0', 1.0], ['10_TEXTCNN_TE:tweet.2', 0.7975761294364929], ['10_TEXTCNN_TE:tweet.1', 0.7667693495750427]]","[['tweet', 1.0]]",1.816321849822998,82,"[['prune', 'prune_2'], ['prune', 'prune_2'], ['add_best', 'add_best']]",5,100,2,8,100,6,6,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,0.4,0.45,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,3.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
5,33,7,2,8,0.483380335602187,0.483380335602187,0.03383733620516345,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.8471400141716003], ['1_Txt:tweet.12', 0.8421579599380493]]","[['tweet', 1.0]]",3.1967904567718506,102,"[['prune_by_features', 'prune_by_features_2'], ['prune_by_features', 'prune_by_features_1'], ['prune_by_features', 'prune_by_features_2']]",5,100,1,4,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
0,34,7,2,8,0.5038798405759024,0.5038798405759024,0.03586756061529894,"[['1_Txt:tweet.10', 1.0], ['1_Txt:tweet.8', 0.9728299379348755], ['1_Txt:tweet.19', 0.9568661451339722]]","[['tweet', 1.0]]",4.403235197067261,40,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb'], ['prune_by_features', 'prune_by_features_2']]",5,100,1,5,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.5,1.0,64,1.0,0.0,1,0.4,0.3,hist,lossguide,0,1024,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
2,34,7,2,8,0.48360509699797766,0.48360509699797766,0.03429530188632963,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.8350697755813599], ['1_Txt:tweet.12', 0.8037490248680115]]","[['tweet', 1.0]]",3.899557113647461,74,"[['add_best', 'prune_3'], ['prune_by_features', 'prune_by_features_1'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,4,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
3,34,7,2,8,0.5339636831542205,0.5339636831542205,0.033617542913257255,"[['8_TEXTCHARCNN_TE:tweet.0', 1.0], ['8_TEXTCHARCNN_TE:tweet.1', 0.7436584830284119], ['8_TEXTCHARCNN_TE:tweet.2', 0.3104228973388672]]","[['tweet', 1.0]]",1.5332155227661133,86,"[['add', 'add'], ['prune', 'prune_3'], ['add', 'add']]",5,100,2,7,100,4,4,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,0.4,0.45,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,5.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
4,34,7,2,8,0.5029933975845852,0.5029933975845852,0.03530338462954558,"[['1_Txt:tweet.0', 1.0], ['1_Txt:tweet.24', 0.9532302021980286], ['1_Txt:tweet.21', 0.9487211108207703]]","[['tweet', 1.0]]",3.0995631217956543,34,"[['add_best', 'add_best'], ['prune_by_features', 'prune_by_features_1'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,7,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.5,0.0,128,1.0,0.0,1,0.6,0.55,hist,depthwise,7,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,20.0,5.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
1,35,7,2,8,0.4871247222118628,0.4871247222118628,0.03531616869534615,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.0', 0.8932784199714661], ['1_Txt:tweet.24', 0.8816075921058655]]","[['tweet', 1.0]]",3.7627506256103516,118,"[['add_best', 'add_best'], ['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'prune_by_features_3']]",5,100,1,10,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,64,1.0,0.0,1,0.6,0.4,hist,lossguide,0,64,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,20.0,3.0,10.0,gbdt,True,,,,,,,,,,,,,,,,,
3,35,7,2,8,0.5343685199454221,0.5343685199454221,0.033672125745392696,"[['10_CVTE:tweet.0', 1.0], ['10_CVTE:tweet.1', 0.6242737174034119], ['10_CVTE:tweet.2', 0.30302590131759644]]","[['tweet', 1.0]]",1.6111063957214355,50,"[['prune_by_features', 'prune_by_features_3'], ['add_best', 'add_best'], ['prune', 'prune_2']]",5,100,1,9,100,3,3,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
4,35,7,2,8,0.49884741289681495,0.49884741289681495,0.03535496358478698,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.8074809908866882], ['1_Txt:tweet.0', 0.7693176865577698]]","[['tweet', 1.0]]",5.97154974937439,35,"[['prune_by_features', 'prune_by_features_3'], ['add', 'add'], ['perturb_xgb', 'perturb_xgb']]",5,100,2,8,100,53,53,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,0.5,0.0,256,1.0,0.0,1,0.8,0.9,hist,lossguide,0,256,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,5.0,5.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
6,35,7,2,8,0.5217613764827549,0.5217613764827549,0.03337375538752249,"[['8_TEXTCNN_TE:tweet.0', 1.0], ['8_TEXTCNN_TE:tweet.1', 0.9442722201347351], ['8_TEXTCNN_TE:tweet.2', 0.695665180683136]]","[['tweet', 1.0]]",1.8365659713745117,30,"[['perturb_xgb', 'perturb_xgb'], ['add', 'add'], ['prune', 'prune_2']]",5,100,1,7,100,3,3,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,2.0,0.01,256,1.0,0.0,1,0.9,0.7,hist,depthwise,6,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,5.0,10.0,25.0,gbdt,True,,,,,,,,,,,,,,,,,
0,36,7,2,8,0.48339182648070744,0.48339182648070744,0.03357458831366166,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.3', 0.9387041926383972], ['1_Txt:tweet.1', 0.9316578507423401]]","[['tweet', 1.0]]",3.6748299598693848,244,"[['prune_by_features', 'prune_by_features_2'], ['prune', 'prune_3'], ['add', 'add']]",5,100,2,9,100,53,53,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,0.4,0.45,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,3.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
1,36,7,2,8,0.4839552926355951,0.4839552926355951,0.03297253099429977,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.7', 0.9299860596656799], ['1_Txt:tweet.20', 0.7439287304878235]]","[['tweet', 1.0]]",3.9463393688201904,102,"[['perturb_xgb', 'perturb_xgb'], ['add', 'add'], ['perturb_xgb', 'perturb_xgb']]",5,100,3,11,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,2.0,0.0,0.001,256,1.0,0.0,1,0.7,0.45,hist,depthwise,5,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
2,36,7,2,8,0.48772315468533894,0.48772315468533894,0.03550005280644596,"[['1_Txt:tweet.24', 1.0], ['1_Txt:tweet.49', 0.9551164507865906], ['1_Txt:tweet.13', 0.9418535828590393]]","[['tweet', 1.0]]",3.1815247535705566,87,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,9,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,5.0,0.0,64,1.0,0.0,1,0.6,0.3,hist,depthwise,6,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,20.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
6,36,7,2,8,0.5339383260977552,0.5339383260977552,0.03356083964650617,"[['8_TEXTCHARCNN_TE:tweet.0', 1.0], ['8_TEXTCHARCNN_TE:tweet.1', 0.7462232708930969], ['8_TEXTCHARCNN_TE:tweet.2', 0.47336941957473755]]","[['tweet', 1.0]]",1.657768726348877,40,"[['add', 'add'], ['prune', 'prune_1'], ['prune_by_features', 'prune_5']]",5,100,1,8,100,3,3,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
0,37,7,2,8,0.48807235485353573,0.48807235485353573,0.03460720844771258,"[['19_Txt:tweet.16', 1.0], ['19_Txt:tweet.19', 0.9245947003364563], ['19_Txt:tweet.5', 0.8999387621879578]]","[['tweet', 1.0]]",4.306792974472046,82,"[['prune_by_features', 'prune_4'], ['add', 'add'], ['add', 'add']]",5,100,3,16,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,2.0,0.0,0.001,256,1.0,0.0,1,0.7,0.45,hist,depthwise,5,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,1.0,1.0,gbdt,True,,,,,,,,,,,,,,,,,
1,37,7,2,8,0.4801124390861846,0.4801124390861846,0.03427725482243745,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.8266709446907043], ['1_Txt:tweet.10', 0.7641679048538208]]","[['tweet', 1.0]]",3.837671995162964,155,"[['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best'], ['add_best', 'add_best']]",5,100,6,6,100,63,63,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,depthwise,4,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
2,37,7,2,8,0.534114536247173,0.534114536247173,0.034028427045900755,"[['14_TEXTCHARCNN_TE:tweet.0', 1.0], ['14_TEXTCHARCNN_TE:tweet.1', 0.8049185872077942], ['14_TEXTCHARCNN_TE:tweet.2', 0.3341143727302551]]","[['tweet', 1.0]]",1.6450071334838867,35,"[['add_best', 'add_best'], ['add', 'add'], ['prune', 'prune_3']]",5,100,1,14,100,3,3,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,1.0,0.0,64,1.0,0.0,1,0.5,0.3,hist,lossguide,0,32,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,5.0,1.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
7,37,7,2,8,0.48388498621215364,0.48388498621215364,0.03636215826101629,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.0', 0.8733998537063599], ['1_Txt:tweet.7', 0.7970475554466248]]","[['tweet', 1.0]]",6.255716323852539,80,"[['prune_by_features', 'prune_by_features_1'], ['prune', 'prune_3'], ['perturb_xgb', 'perturb_xgb']]",5,100,1,8,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,5.0,0.0,256,1.0,0.0,1,0.5,0.9,hist,depthwise,8,0,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,3.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
2,38,7,2,8,0.4813901366258311,0.4813901366258311,0.03292034630783347,"[['1_Txt:tweet.12', 1.0], ['1_Txt:tweet.7', 0.9903790950775146], ['1_Txt:tweet.5', 0.9823899269104004]]","[['tweet', 1.0]]",3.4290199279785156,193,"[['add_best', 'prune_1'], ['add_best', 'add_best'], ['prune_by_features', 'prune_by_features_3']]",5,100,3,6,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,0.4,0.45,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,1.0,3.0,50.0,gbdt,True,,,,,,,,,,,,,,,,,
3,38,7,2,8,0.4873039165078345,0.4873039165078345,0.03534756576848629,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.0', 0.8932784199714661], ['1_Txt:tweet.24', 0.8816075921058655]]","[['tweet', 1.0]]",3.8980562686920166,118,"[['prune_by_features', 'prune_by_features_3'], ['add', 'add'], ['prune_by_features', 'prune_by_features_3']]",5,100,1,12,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,64,1.0,0.0,1,0.6,0.4,hist,lossguide,0,64,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,20.0,3.0,10.0,gbdt,True,,,,,,,,,,,,,,,,,
6,38,7,2,8,0.48573233299552715,0.48573233299552715,0.03538658811416228,"[['1_Txt:tweet.5', 1.0], ['1_Txt:tweet.12', 0.8923758864402771], ['1_Txt:tweet.7', 0.8362862467765808]]","[['tweet', 1.0]]",4.376180410385132,99,"[['add', 'add'], ['add', 'add'], ['add_best', 'add_best']]",5,100,3,6,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,923427085,,,,,,600,0.05,30,0.0,10.0,0.001,128,1.0,0.0,1,0.9,0.65,hist,lossguide,0,16,multi:softprob,mlogloss,,False,True,,923427085,True,False,False,1,"(1842, 2)",,SEQUENCE,10.0,10.0,5.0,gbdt,True,,,,,,,,,,,,,,,,,
