indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,tournament_score,score_sd,top derived_features,top original_features,training_times,best_iterations,last_3_mutation_try_actual_actions,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,feature_cost,model_name,target_transformer_name,from_brain,derived_from_brain,from_brain_count,derived_from_brain_count,booster,model_class_name,n_gpus,gpu_id,n_jobs,num_classes,num_class,labels,score_f_name,random_state,time_column,tgc,pred_gap,pred_periods,target,n_estimators,learning_rate,early_stopping_rounds,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,subsample_freq,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,enable_early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,seed,disable_gpus,lossguide,dummy,ensemble_level,train_shape,valid_shape,model_origin,early_stopping_threshold,debug_verbose,epochs,add_wide,add_attention,layers,activation,batch_size,chunk_size,dropout,strategy,l1,l2,ort_loss,ort_loss_tau,normalize_type,best_learning_rate,task,experiment_id
1,33,7,2,8,0.7621100275650139,0.7621100275650139,0.029051850275143024,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.83811354637146], ['3_Txt:tweet.4', 0.6740930080413818]]","[['tweet', 1.0]]",4.040550470352173,53,"[['add_best', 'add_best'], ['prune', 'prune_2'], ['perturb_xgb', 'perturb_xgb']]",5,100,7,4,100,66,66,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.001,128,1.0,0.0,1,0.8,5,0.6,hist,depthwise,0,6,10,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,33,7,2,8,0.7582871475319469,0.7582871475319469,0.027507677018038152,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.8046688437461853], ['2_TEXTCNN_TE:tweet.2', 0.626258373260498]]","[['tweet', 1.0]]",4.104482889175415,234,"[['perturb_xgb', 'perturb_xgb'], ['add', 'add'], ['add_best', 'add_best']]",5,100,4,9,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,10.0,0.0,0.0,64,1.0,0.0,1,0.6,1,0.7,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,33,7,2,8,0.7685762002278443,0.7685762002278443,0.0304315041948204,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6271125078201294], ['3_Txt:tweet.4', 0.6219691038131714]]","[['tweet', 1.0]]",4.847385883331299,49,"[['prune_by_features', 'prune_by_features_3'], ['add', 'add'], ['add_best', 'add_best']]",5,100,5,4,100,60,60,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,5,0.6,hist,depthwise,0,8,3,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,33,7,2,8,0.7592890145567726,0.7592890145567726,0.02927347287683407,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.4982050359249115], ['2_TEXTCNN_TE:tweet.2', 0.4352474510669708]]","[['tweet', 1.0]]",5.674148321151733,55,"[['prune_by_features', 'prune_by_features_2'], ['add', 'add'], ['prune_by_features', 'prune_by_features_3']]",5,100,3,4,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
0,34,7,2,8,0.7830983133598436,0.7830983133598436,0.0315446370609947,"[['3_Txt:tweet.4', 1.0], ['3_Txt:tweet.5', 0.644895076751709], ['3_Txt:tweet.7', 0.6371714472770691]]","[['tweet', 1.0]]",5.561848402023315,95,"[['add', 'add'], ['prune', 'prune_2'], ['perturb_xgb', 'perturb_xgb']]",5,100,3,7,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.001,128,1.0,0.0,1,0.4,5,0.7,hist,lossguide,64,0,10,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
4,34,7,2,8,0.7723654158726029,0.7723654158726029,0.03010317572004132,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6741579174995422], ['2_TEXTCNN_TE:tweet.2', 0.6242595314979553]]","[['tweet', 1.0]]",7.4528937339782715,50,"[['prune_by_features', 'prune_by_features_1'], ['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best']]",5,100,6,6,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,0.5,0.1,256,1.0,0.0,1,0.5,1,0.5,hist,lossguide,256,0,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,34,7,2,8,0.7565789817907873,0.7565789817907873,0.029779980864092708,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6313554048538208], ['2_TEXTCNN_TE:tweet.2', 0.5682569742202759]]","[['tweet', 1.0]]",6.544469356536865,81,"[['add', 'add'], ['prune_by_features', 'prune_by_features_1'], ['prune_by_features', 'prune_by_features_1']]",5,100,6,3,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,34,7,2,8,0.7612914246239657,0.7612914246239657,0.027583865647336867,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7511928081512451], ['2_TEXTCNN_TE:tweet.2', 0.6185052990913391]]","[['tweet', 1.0]]",4.136815309524536,161,"[['add', 'add'], ['prune', 'prune_1'], ['add_best', 'add_best']]",5,100,4,11,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,10.0,0.0,0.0,64,1.0,0.0,1,0.6,1,0.7,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
1,35,7,2,8,0.7691024502562169,0.7691024502562169,0.03006981225791596,"[['3_Txt:tweet.4', 1.0], ['3_Txt:tweet.7', 0.6842297315597534], ['3_Txt:tweet.5', 0.6023058891296387]]","[['tweet', 1.0]]",6.467545509338379,78,"[['prune', 'prune_3'], ['prune_by_features', 'prune_by_features_3'], ['prune', 'prune_2']]",5,100,1,8,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,35,7,2,8,0.7598702719464973,0.7598702719464973,0.027950847459119844,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6031708717346191], ['3_Txt:tweet.4', 0.5388116240501404]]","[['tweet', 1.0]]",3.779174327850342,56,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2'], ['add_best', 'prune_3']]",5,100,2,5,100,53,53,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,0.1,0.0,256,1.0,0.0,1,0.9,1,0.65,hist,depthwise,0,5,5,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
