indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,tournament_score,score_sd,top derived_features,top original_features,training_times,best_iterations,last_3_mutation_try_actual_actions,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,feature_cost,model_name,target_transformer_name,from_brain,derived_from_brain,from_brain_count,derived_from_brain_count,booster,model_class_name,n_gpus,gpu_id,n_jobs,num_classes,num_class,labels,score_f_name,random_state,time_column,tgc,pred_gap,pred_periods,target,n_estimators,learning_rate,early_stopping_rounds,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,subsample_freq,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,enable_early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,seed,disable_gpus,lossguide,dummy,ensemble_level,train_shape,valid_shape,model_origin,early_stopping_threshold,debug_verbose,epochs,add_wide,add_attention,layers,activation,batch_size,chunk_size,dropout,strategy,l1,l2,ort_loss,ort_loss_tau,normalize_type,best_learning_rate,task,experiment_id
4,35,7,2,8,0.44936235406230546,0.44936235406230546,0.035237200987658396,"[['1_Txt:tweet.12', 1.0], ['1_Txt:tweet.7', 0.9062661528587341], ['1_Txt:tweet.13', 0.8501546382904053]]","[['tweet', 1.0]]",14.702441215515137,80,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_1'], ['add_best', 'prune_3']]",3,100,1,4,100,50,50,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,1.0,0.001,256,1.0,0.0,1,0.7,,0.45,hist,depthwise,0,6,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
6,35,7,2,8,0.45484990907074574,0.45484990907074574,0.03392230045017758,"[['1_Txt:tweet.13', 1.0], ['1_Txt:tweet.8', 0.9910420179367065], ['1_Txt:tweet.12', 0.9336860775947571]]","[['tweet', 1.0]]",19.86248016357422,72,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_3'], ['add_best', 'prune_2']]",3,100,2,4,100,53,53,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,0.5,0.0,256,1.0,0.0,1,0.8,,0.45,hist,depthwise,0,9,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
0,36,7,2,8,0.4779747027359887,0.4779747027359887,0.03195050720970069,"[['8_TEXTCNN_TE:tweet.0', 1.0], ['8_TEXTCNN_TE:tweet.2', 0.9882083535194397], ['8_TEXTCNN_TE:tweet.1', 0.8909984230995178]]","[['tweet', 1.0]]",5.7451393604278564,85,"[['perturb_xgb', 'perturb_xgb'], ['prune', 'prune_3'], ['perturb_xgb', 'perturb_xgb']]",3,100,1,8,100,3,3,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,0.5,0.0,64,1.0,0.0,1,1.0,,0.55,hist,lossguide,1024,0,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
1,36,7,2,8,0.4547598777326354,0.4547598777326354,0.03395903985558603,"[['1_Txt:tweet.7', 1.0], ['1_Txt:tweet.13', 0.7989605069160461], ['1_Txt:tweet.16', 0.6707591414451599]]","[['tweet', 1.0]]",10.018257856369019,65,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb'], ['prune', 'prune_3']]",3,100,1,4,100,50,50,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,1.0,0.0,64,1.0,0.0,1,0.6,,0.7,hist,lossguide,64,0,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
4,36,7,2,8,0.4556607251677876,0.4556607251677876,0.035011273863490705,"[['1_Txt:tweet.12', 1.0], ['1_Txt:tweet.7', 0.9558451771736145], ['1_Txt:tweet.16', 0.9451000690460205]]","[['tweet', 1.0]]",10.04469919204712,84,"[['add_best', 'prune_3'], ['prune_by_features', 'prune_by_features_3'], ['perturb_xgb', 'perturb_xgb']]",3,100,1,7,100,50,50,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,0.5,0.01,256,1.0,0.0,1,0.4,,0.45,hist,depthwise,0,6,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
8,36,7,2,8,0.47775541382717285,0.47775541382717285,0.039450526829245915,"[['8_TEXTCNN_TE:tweet.0', 1.0], ['8_TEXTCNN_TE:tweet.2', 0.8326928019523621], ['6_TEXTBIGRU_TE:tweet.0', 0.8287307024002075]]","[['tweet', 1.0]]",5.29182767868042,108,"[['prune', 'prune_3'], ['add', 'add'], ['add_best', 'add_best']]",3,100,3,6,100,9,9,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,1.0,0.001,256,1.0,0.0,1,0.7,,0.45,hist,depthwise,0,6,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
0,37,7,2,8,0.4829197208259587,0.4829197208259587,0.03584106976507082,"[['8_TEXTCNN_TE:tweet.2', 1.0], ['8_TEXTCNN_TE:tweet.0', 0.9668416380882263], ['8_TEXTCNN_TE:tweet.1', 0.9233197569847107]]","[['tweet', 1.0]]",5.298737287521362,113,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2'], ['add_best', 'prune_3']]",3,100,1,9,100,3,3,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.1,1.0,0.0,256,1.0,0.0,1,0.7,,0.45,hist,depthwise,0,6,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
4,37,7,2,8,0.44324631142275545,0.44324631142275545,0.03471301826626447,"[['1_Txt:tweet.7', 1.0], ['1_Txt:tweet.13', 0.7479612231254578], ['1_Txt:tweet.15', 0.5770328044891357]]","[['tweet', 1.0]]",12.13681674003601,125,"[['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best'], ['add_best', 'add_best']]",3,100,3,4,100,56,56,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,10.0,0.0,64,1.0,0.0,1,0.6,,0.7,hist,lossguide,64,0,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
5,37,7,2,8,0.4394922388750215,0.4394922388750215,0.03400097653946694,"[['1_Txt:tweet.7', 1.0], ['1_Txt:tweet.8', 0.9382131099700928], ['1_Txt:tweet.36', 0.9021603465080261]]","[['tweet', 1.0]]",28.898561239242554,168,"[['prune_by_features', 'prune_by_features_3'], ['prune', 'prune_1'], ['add_best', 'add_best']]",3,100,3,6,100,56,56,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,10.0,0.01,256,1.0,0.0,1,0.8,,0.2,hist,lossguide,128,0,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
6,37,7,2,8,0.4477072244723086,0.4477072244723086,0.035612527701019206,"[['1_Txt:tweet.7', 1.0], ['1_Txt:tweet.12', 0.8274567127227783], ['1_Txt:tweet.13', 0.7546743154525757]]","[['tweet', 1.0]]",9.585350275039673,116,"[['prune_by_features', 'prune_by_features_2'], ['perturb_xgb', 'perturb_xgb'], ['prune', 'prune_2']]",3,100,1,4,100,50,50,XGBOOSTGBM,NoneType,False,False,0,0,gbtree,XGBoostGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1070830757,,,,,,600,0.05,30,0.0,1.0,1.0,64,1.0,0.0,1,0.7,,0.45,hist,depthwise,0,6,,,,,multi:softprob,mlogloss,False,True,1070830757,True,False,False,1,"(1842, 2)",,SEQUENCE,1e-05,0.0,,,,,,,,,,,,,,,,,
